title,doi,href,authors,journal,volume_issue,date,access,source_file
Ternary Potassium-Bismuth-Telluride Intermetallic Support Promotes Electrochemical Stability in Potassium Metal Anodes,10.1002/anie.202502213,/doi/10.1002/anie.202502213,"Rohit Raj, ,, Yixian Wang, ,, Dean Yen, ,, Aditya Singla, ,, Jiefeng Diao, ,, Hongchang Hao, ,, Varun R. Kankanallu, ,, Bairav S. Vishnugopi, ,, Mingyuan Ge, ,, John Watt, ,, Graeme Henkelman, ,, Yu-chen Karen Chen-Wiegart, ,, Partha P. Mukherjee, ,, David Mitlin, ,",Angewandte Chemie International Edition,"Volume 64, Issue 32",First published: 05 June 2025,Open Access,page_013.html
Decreasing Interfacial Pitfalls with Self-Grown Sheet-Like Li2S Artificial Solid-Electrolyte Interphase for Enhanced Cycling Performance of Lithium Metal Anode,10.1002/smll.202208095,/doi/10.1002/smll.202208095,"Rui Zhang, ,, Biao Chen, ,, Chunsheng Shi, ,, Junwei Sha, ,, Liying Ma, ,, Enzuo Liu, ,, Naiqin Zhao, ,",Small,"Volume 19, Issue 27",First published: 25 March 2023,Full Access,page_013.html
Toward the Formation of the Solid Electrolyte Interphase on Alkaline Metal Anodes: Ab Initio Simulations,10.1002/batt.202300156,/doi/10.1002/batt.202300156,"Daniel Stottmeister, ,, Axel Groß, ,",Batteries & Supercaps,"Volume 6, Issue 8",First published: 24 May 2023,Open Access,page_013.html
Reaction Mechanisms of Sodium-Ion Batteries under Various Charge and Discharge Conditions in a Three-Electrode Setup,10.1002/celc.201800387,/doi/10.1002/celc.201800387,"Xiaona Song, ,, Xunfu Zhou, ,, Yanxue Zhou, ,, Yaoming Deng, ,, Tao Meng, ,, Aimei Gao, ,, Junmin Nan, ,, Dong Shu, ,, Fenyun Yi, ,",ChemElectroChem,"Volume 5, Issue 17",First published: 10 June 2018,Full Access,page_013.html
In-Situ Formation of a LiF-Rich Interphase for Graphite Anode Operated at Low Temperatures,10.1002/cssc.202401183,/doi/10.1002/cssc.202401183,"Yue Yin, ,, Gaohong Liu, ,, Yu Peng, ,, Zhong Fang, ,, Xiaoli Dong, ,",ChemSusChem,"Volume 18, Issue 1",First published: 22 July 2024,Full Access,page_013.html
The Electrochemical Performance of Silicon Nanoparticles in Concentrated Electrolyte,10.1002/cssc.201800480,/doi/10.1002/cssc.201800480,"Zeng-hua Chang, ,, Jian-tao Wang, ,, Zhao-hui Wu, ,, Min Gao, ,, Shuai-jin Wu, ,, Shi-gang Lu, ,",ChemSusChem,"Volume 11, Issue 11",First published: 19 April 2018,Full Access,page_013.html
Strong Dipole Moments and Increased Charge Transfer in Polymer-Based Solid Electrolyte Enable Wide-Temperature Solid-State Lithium Metal Batteries,10.1002/anie.202513604,/doi/10.1002/anie.202513604,"Weizhong Liang, ,, Yuxuan Liu, ,, Lin Dai, ,, Shen Li, ,, Zhaoyu Sun, ,, Kun Zhao, ,, Biao Zhang, ,, Zengsheng Ma, ,, Min Zhu, ,, Jun Liu, ,",Angewandte Chemie International Edition,"Volume 64, Issue 42",First published: 27 August 2025,Full Access,page_013.html
Conformation-Induced Ion Transport “Channels” in Artificial Polymer Solid Electrolyte Interphase for Aqueous Zn-Metal Batteries,10.1002/smll.202507644,/doi/10.1002/smll.202507644,"Shu-Peng Zhao, ,, Yan Ma, ,, Hao-Ran Xing, ,, Chuanchao Sheng, ,, Yanan Xu, ,, Yu Zhang, ,, Yuan Wang, ,, Shiyue Zhang, ,, Ping He, ,, Cheng-Hui Li, ,",Small,"Volume 21, Issue 38",First published: 05 August 2025,Full Access,page_013.html
Alumina – Stabilized SEI and CEI in Potassium Metal Batteries,10.1002/anie.202402214,/doi/10.1002/anie.202402214,"Pengcheng Liu, ,, Hongchang Hao, ,, Aditya Singla, ,, Bairav S. Vishnugopi, ,, John Watt, ,, Partha P. Mukherjee, ,, David Mitlin, ,",Angewandte Chemie International Edition,"Volume 63, Issue 31",First published: 14 May 2024,Full Access,page_013.html
Structures of Solid-Electrolyte Interphases and Impacts on Initial-Stage Lithium Deposition in Pyrrolidinium-Based Ionic Liquids,10.1002/celc.202001277,/doi/10.1002/celc.202001277,"Jun-Wu He, ,, Yu Gu, ,, Wei-Wei Wang, ,, Jun-Hao Wang, ,, Zhao-Bin Chen, ,, Hong-Yan He, ,, Qi-Hui Wu, ,, Jia-Wei Yan, ,, Bing-Wei Mao, ,",ChemElectroChem,"Volume 8, Issue 1",First published: 31 October 2020,Full Access,page_013.html
Multidopant Induced Entropy Effect on TiS2/TiSe2-Based Layered Anode and Formation of Electrode–Electrolyte Interphase,10.1002/batt.202500299,/doi/10.1002/batt.202500299,"Amreen Bano, ,, Dan T. Major, ,",Batteries & Supercaps,Early View,First published: 14 July 2025,Full Access,page_014.html
In Situ Construction of NaF-rich Solid Electrolyte Interphase with Metallic Ce Sites for Stable Anode-Free Sodium Metal Batteries,10.1002/anie.202515566,/doi/10.1002/anie.202515566,"Peng Xu, ,, Fei Huang, ,, Zhexuan Liu, ,, Shan Guo, ,, Shuquan Liang, ,, Guozhao Fang, ,",Angewandte Chemie International Edition,Early View,First published: 03 October 2025,Full Access,page_014.html
Enabling Solid-Electrolyte Interphase Formation Prior to Water Reduction in Aqueous Zinc Batteries by Mild Protic Chemistry,10.1002/anie.202424642,/doi/10.1002/anie.202424642,"Taiqiang Chen, ,, Yunfei Wang, ,, Xin Li, ,, Tao Yuan, ,, Yuepeng Pang, ,, Shiyou Zheng, ,",Angewandte Chemie International Edition,"Volume 64, Issue 20",First published: 22 February 2025,Full Access,page_014.html
Efficient Ion Diffusion and Stable Interphases for Designing Li2S-Based Positive Electrodes of All-Solid-State Li/S Batteries,10.1002/batt.202500274,/doi/10.1002/batt.202500274,"Yushi Fujita, ,, Kota Motohashi, ,, Atsushi Sakuda, ,, Akitoshi Hayashi, ,",Batteries & Supercaps,Early View,First published: 21 May 2025,Open Access,page_014.html
Dual-IR Window/Electrode Operando Attenuated Total Reflection-IR Absorption Spectroscopy for Battery Research,10.1002/batt.201800068,/doi/10.1002/batt.201800068,"Hamed Ataee-Esfahani, ,, De-Jun Chen, ,, YuYe J. Tong, ,",Batteries & Supercaps,"Volume 2, Issue 1",First published: 20 November 2018,Full Access,page_014.html
A Bifunctional Fluorine-Free Electrolyte Additive for Realizing Dendrite-Free Lithium Anodes,10.1002/cssc.202300186,/doi/10.1002/cssc.202300186,"Hanxiao Zhou, ,, Tianhui Li, ,, Wenjing Liu, ,, Zhihao Guo, ,, Zihao Su, ,, Jingjing Gao, ,, Meizhen Qu, ,, Gongchang Peng, ,",ChemSusChem,"Volume 16, Issue 10",First published: 13 February 2023,Full Access,page_014.html
Tailoring Electric Double Layer by Cation Specific Adsorption for High-Voltage Quasi-Solid-State Lithium Metal Batteries,10.1002/anie.202402625,/doi/10.1002/anie.202402625,"Qingjie Zhou, ,, Huaian Zhao, ,, Chuankai Fu, ,, Jiyuan Jian, ,, Hua Huo, ,, Yulin Ma, ,, Chunyu Du, ,, Yunzhi Gao, ,, Geping Yin, ,, Pengjian Zuo, ,",Angewandte Chemie International Edition,"Volume 63, Issue 29",First published: 06 May 2024,Full Access,page_014.html
"Interweaving Covalent Organic Polymer Chains Into Two-Dimensional Networks: Synthesis, Single Crystal Structure, and Application for Stabilizing Lithium Metal Anode",10.1002/anie.202506036,/doi/10.1002/anie.202506036,"Lizhong He, ,, Tuoya Naren, ,, Lei Zhang, ,, Fangyuan Kang, ,, Jinglun Yang, ,, Zihao Chen, ,, Aimin Yu, ,, Dong-Sheng Li, ,, Libao Chen, ,, Qichun Zhang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 28",First published: 05 May 2025,Full Access,page_014.html
Resolving Graphite-Electrolyte Interphase of Lithium-Ion Batteries using Air-Tight Ambient Mass Spectrometry,10.1002/batt.202200280,/doi/10.1002/batt.202200280,"Taghi Sahraeian, ,, Jingfeng Zheng, ,, Remy F. Lalisse, ,, Christopher M. Hadad, ,, Yiying Wu, ,, Abraham K. Badu-Tawiah, ,",Batteries & Supercaps,"Volume 5, Issue 11",First published: 04 August 2022,Open Access,page_014.html
The Regulation of Solid Electrolyte Interphase on Composite Lithium Anodes in Solid-State Batteries,10.1002/anie.202414524,/doi/10.1002/anie.202414524,"Zi-You Wang, ,, Chen-Zi Zhao, ,, Nan Yao, ,, Yang Lu, ,, Zhou-Qing Xue, ,, Xue-Yan Huang, ,, Pan Xu, ,, Wen-Ze Huang, ,, Zi-Xuan Wang, ,, Jia-Qi Huang, ,, Qiang Zhang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 2",First published: 09 October 2024,Full Access,page_014.html
Reduction-Tolerance Electrolyte Design for High-Energy Lithium Batteries,10.1002/anie.202400761,/doi/10.1002/anie.202400761,"Chuangchao Sun, ,, Ruhong Li, ,, Suting Weng, ,, Chunnan Zhu, ,, Long Chen, ,, Sen Jiang, ,, Long Li, ,, Xuezhang Xiao, ,, Chengwu Liu, ,, Lixin Chen, ,, Tao Deng, ,, Xuefeng Wang, ,, Xiulin Fan, ,",Angewandte Chemie International Edition,"Volume 63, Issue 19",First published: 18 March 2024,Full Access,page_014.html
Fluoroethylene Carbonate Enabling a Robust LiF-rich Solid Electrolyte Interphase to Enhance the Stability of the MoS2Anode for Lithium-Ion Storage,10.1002/anie.201712907,/doi/10.1002/anie.201712907,"Zhiqiang Zhu, ,, Yuxin Tang, ,, Zhisheng Lv, ,, Jiaqi Wei, ,, Yanyan Zhang, ,, Renheng Wang, ,, Wei Zhang, ,, Huarong Xia, ,, Mingzheng Ge, ,, Xiaodong Chen, ,",Angewandte Chemie International Edition,"Volume 57, Issue 14",First published: 26 January 2018,Full Access,page_014.html
A Sustainable Solid Electrolyte Interphase for High-Energy-Density Lithium Metal Batteries Under Practical Conditions,10.1002/anie.201911724,/doi/10.1002/anie.201911724,"Xue-Qiang Zhang, ,, Tao Li, ,, Bo-Quan Li, ,, Rui Zhang, ,, Peng Shi, ,, Chong Yan, ,, Jia-Qi Huang, ,, Qiang Zhang, ,",Angewandte Chemie International Edition,"Volume 59, Issue 8",First published: 22 November 2019,Full Access,page_014.html
A CaI2-Based Electrolyte Enabled by Borate Ester Anion Receptors for Reversible Ca−Organic and Ca−Se Batteries,10.1002/anie.202413416,/doi/10.1002/anie.202413416,"Zhen Hou, ,, Rui Zhou, ,, Kai Liu, ,, Junwu Zhu, ,, Biao Zhang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 1",First published: 20 September 2024,Open Access,page_014.html
Inside Back Cover: A Sustainable Solid Electrolyte Interphase for High-Energy-Density Lithium Metal Batteries Under Practical Conditions (Angew. Chem. Int. Ed. 8/2020),10.1002/anie.202000869,/doi/10.1002/anie.202000869,"Xue-Qiang Zhang, ,, Tao Li, ,, Bo-Quan Li, ,, Rui Zhang, ,, Peng Shi, ,, Chong Yan, ,, Jia-Qi Huang, ,, Qiang Zhang, ,",Angewandte Chemie International Edition,"Volume 59, Issue 8",First published: 27 January 2020,Free Access,page_014.html
Boron-Fluoride Dual-atom Synergistic Regulated Interface Coating Enables Stable Zn-Metal Anodes,10.1002/anie.202503376,/doi/10.1002/anie.202503376,"Chenglong Liu, ,, Tian Liu, ,, Ruiqi Liu, ,, Yuying Liu, ,, Jin Ma, ,, Qianqian Ji, ,, Na Li, ,, Chao Wang, ,, Qichong Zhang, ,, Wensheng Yan, ,",Angewandte Chemie International Edition,"Volume 64, Issue 22",First published: 22 March 2025,Full Access,page_014.html
Origin of High Interfacial Resistances in Solid-State Batteries: Interdiffusion and Amorphous Film Formation in Li0.33La0.57TiO3/LiMn2O4Half Cells,10.1002/celc.201901068,/doi/10.1002/celc.201901068,"Pengyu Xu, ,, Wolfgang Rheinheimer, ,, Shoumya Nandy Shuvo, ,, Zhimin Qi, ,, Or Levit, ,, Haiyan Wang, ,, Yair Ein-Eli, ,, Lia A. Stanciu, ,",ChemElectroChem,"Volume 6, Issue 17",First published: 20 August 2019,Full Access,page_014.html
Probing the Properties of Locally Formed Solid Electrolyte Interphases on Hard Carbon Anodes,10.1002/celc.202400707,/doi/10.1002/celc.202400707,"Salimeh Saleh, ,, Sven Daboss, ,, Tom Philipp, ,, David Schäfer, ,, Marcus Rohnke, ,, Christine Kranz, ,",ChemElectroChem,"Volume 12, Issue 10",First published: 02 April 2025,Open Access,page_014.html
Frontispiece: Recent Progress in Rechargeable Sodium Metal Batteries: A Review,10.1002/chem.202380362,/doi/10.1002/chem.202380362,"Shiyang Wang, ,, Bo Peng, ,, Jian Lu, ,, Yulin Jie, ,, Xinpeng Li, ,, Yuxue Pan, ,, Yehu Han, ,, Ruiguo Cao, ,, Dongsheng Xu, ,, Shuhong Jiao, ,",Chemistry – A European Journal,"Volume 29, Issue 3",First published: 12 January 2023,Free Access,page_014.html
Dendrite-Free Epitaxial Growth of Lithium Metal during Charging in Li–O2Batteries,10.1002/anie.201808154,/doi/10.1002/anie.201808154,"Xing Xin, ,, Kimihiko Ito, ,, Arghya Dutta, ,, Yoshimi Kubo, ,",Angewandte Chemie International Edition,"Volume 57, Issue 40",First published: 22 August 2018,Full Access,page_014.html
Solvation Modulation Enhances Anion-Derived Solid Electrolyte Interphase for Deep Cycling of Aqueous Zinc Metal Batteries,10.1002/anie.202310290,/doi/10.1002/anie.202310290,"Dongdong Wang, ,, Dan Lv, ,, Huili Peng, ,, Cheng Wang, ,, Hongxia Liu, ,, Jian Yang, ,, Yitai Qian, ,",Angewandte Chemie International Edition,"Volume 62, Issue 38",First published: 31 July 2023,Full Access,page_015.html
Accessing the Primary Solid–Electrolyte Interphase on Lithium Metal: A Method for Low-Concentration Compound Analysis,10.1002/cssc.202201912,/doi/10.1002/cssc.202201912,"Bastian von Holtum, ,, Maximilian Kubot, ,, Christoph Peschel, ,, Uta Rodehorst, ,, Martin Winter, ,, Sascha Nowak, ,, Simon Wiemers-Meyer, ,",ChemSusChem,"Volume 16, Issue 9",First published: 03 January 2023,Open Access,page_015.html
A Robust Solid Electrolyte Interphase Layer Augments the Ion Storage Capacity of Bimetallic-Sulfide-Containing Potassium-Ion Batteries,10.1002/anie.201908542,/doi/10.1002/anie.201908542,"Junpeng Xie, ,, Xiaodan Li, ,, Haojie Lai, ,, Zhijuan Zhao, ,, Jinliang Li, ,, Wanggang Zhang, ,, Weiguang Xie, ,, Yiming Liu, ,, Wenjie Mai, ,",Angewandte Chemie International Edition,"Volume 58, Issue 41",First published: 09 September 2019,Full Access,page_015.html
Simultaneous Stabilization of Potassium Metal and Superoxide in K–O2Batteries on the Basis of Electrolyte Reactivity,10.1002/anie.201804115,/doi/10.1002/anie.201804115,"Neng Xiao, ,, Gerald Gourdin, ,, Yiying Wu, ,",Angewandte Chemie International Edition,"Volume 57, Issue 34",First published: 22 May 2018,Full Access,page_015.html
Interphase Engineering for Stabilizing Ni-Rich Cathode in Lithium-Ion Batteries by a Nucleophilic Reaction-Based Additive,10.1002/cssc.202202252,/doi/10.1002/cssc.202202252,"Wei-Chen Zheng, ,, Zheng Huang, ,, Chen-Guang Shi, ,, Yaping Deng, ,, Zi-Hao Wen, ,, Zhen Li, ,, Hui Chen, ,, Zhongwei Chen, ,, Ling Huang, ,, Shi-Gang Sun, ,",ChemSusChem,"Volume 16, Issue 7",First published: 10 January 2023,Full Access,page_015.html
Itaconic Anhydride as a Novel Bio-Derived Solid Electrolyte Interphase Forming Additive for Lithium-Ion Batteries,10.1002/cssc.202501134,/doi/10.1002/cssc.202501134,"Metin Orbay, ,, Khai Shin Teoh, ,, Massimo Melchiorre, ,, Christof Neumann, ,, Francesco Ruffo, ,, Andrey Turchanin, ,, Andrea Balducci, ,, Juan Luis Gómez Urbano, ,",ChemSusChem,"Volume 18, Issue 16",First published: 12 June 2025,Open Access,page_015.html
Effect of Dual-Salt Concentrated Electrolytes on the Electrochemical Performance of Silicon Nanoparticles,10.1002/celc.201901906,/doi/10.1002/celc.201901906,"Zeng-hua Chang, ,, Xiang Li, ,, Feng-ling Yun, ,, Ze-chao Shao, ,, Zhao-hui Wu, ,, Jian-tao Wang, ,, Shi-gang Lu, ,",ChemElectroChem,"Volume 7, Issue 5",First published: 20 December 2019,Full Access,page_015.html
Front Cover: Accessing the Primary Solid–Electrolyte Interphase on Lithium Metal: A Method for Low-Concentration Compound Analysis (ChemSusChem 9/2023),10.1002/cssc.202300496,/doi/10.1002/cssc.202300496,"Bastian von Holtum, ,, Maximilian Kubot, ,, Christoph Peschel, ,, Uta Rodehorst, ,, Martin Winter, ,, Sascha Nowak, ,, Simon Wiemers-Meyer, ,",ChemSusChem,"Volume 16, Issue 9",First published: 20 April 2023,Free Access,page_015.html
Enhancing Sodium-Ion Battery Performance: The Role of Glyoxylic Acetal-Based Electrolytes in Solid Electrolyte Interphase Formation and Stability,10.1002/celc.202500162,/doi/10.1002/celc.202500162,"Mariana Gaško, ,, Christian Leibing, ,, Lukas Fridolin Pfeiffer, ,, Peter Axmann, ,, Andrea Balducci, ,, Maider Zarrabeitia, ,",ChemElectroChem,"Volume 12, Issue 17",First published: 04 July 2025,Open Access,page_015.html
Electrochemistry-Driven Interphase Doubly Protects Graphite Cathodes for Ultralong Life and Fast Charge of Dual-Ion Batteries,10.1002/cssc.202300324,/doi/10.1002/cssc.202300324,"Kejia Zhang, ,, Decheng Li, ,, Jie Shao, ,, Yu Jiang, ,, Linze Lv, ,, Qiang Shi, ,, Qunting Qu, ,, Honghe Zheng, ,",ChemSusChem,"Volume 16, Issue 13",First published: 15 March 2023,Full Access,page_015.html
Aqueous Solid Electrolyte Interphases in Water-in-Salt Electrolytes and Beyond,10.1002/celc.202500129,/doi/10.1002/celc.202500129,"Radhika Krishna Hema, ,, Alberto Varzi, ,",ChemElectroChem,"Volume 12, Issue 15",First published: 18 June 2025,Open Access,page_015.html
Vertically Fluorinated Graphene Encapsulated SiOxAnode for Enhanced Li+Transport and Interfacial Stability in High-Energy-Density Lithium Batteries,10.1002/anie.202413600,/doi/10.1002/anie.202413600,"Lin-Bo Huang, ,, Lu Zhao, ,, Zhi-Feng Ma, ,, Xing Zhang, ,, Xu-Sheng Zhang, ,, Zhuo-Ya Lu, ,, Ge Li, ,, Xiao-Xi Luo, ,, Rui Wen, ,, Sen Xin, ,, Qinghai Meng, ,, Yu-Guo Guo, ,",Angewandte Chemie International Edition,"Volume 63, Issue 47",First published: 13 August 2024,Full Access,page_015.html
Antimony-Doped Lithium Phosphate Artificial Solid Electrolyte Interphase for Dendrite-Free Lithium-Metal Batteries,10.1002/celc.201801410,/doi/10.1002/celc.201801410,"Chunhui Gao, ,, Qingyuan Dong, ,, Gang Zhang, ,, Hailin Fan, ,, Huangxu Li, ,, Bo Hong, ,, Yanqing Lai, ,",ChemElectroChem,"Volume 6, Issue 4",First published: 01 December 2018,Full Access,page_015.html
Competitive Coordination and Dual Interphase Regulation of MOF-Modified Solid-State Polymer Electrolytes for High-Performance Sodium Metal Batteries,10.1002/anie.202423075,/doi/10.1002/anie.202423075,"Wenyue Tian, ,, Guangliang Lin, ,, Shaohui Yuan, ,, Ting Jin, ,, Qinglun Wang, ,, Lifang Jiao, ,",Angewandte Chemie International Edition,"Volume 64, Issue 13",First published: 09 January 2025,Full Access,page_015.html
Molecularly Engineered Artificial Solid Electrolyte Interphase with Tailored Lithiophilicity and Solvent-Phobicity for Stable Lithium Metal Batteries (Small 24/2025),10.1002/smll.202570191,/doi/10.1002/smll.202570191,"Yeong Hun Jeong, ,, Gwangbin Won, ,, Seunghyeon Kim, ,, Daun Jeong, ,, Da-Sol Kwon, ,, Da Kyoung Yong, ,, Jaehyuk Choi, ,, Hyun Woo Ahn, ,, Sulkyung Kim, ,, Miso Lim, ,, Jimin Shim, ,",Small,"Volume 21, Issue 24",First published: 19 June 2025,Free Access,page_015.html
Molecularly Engineered Artificial Solid Electrolyte Interphase with Tailored Lithiophilicity and Solvent-Phobicity for Stable Lithium Metal Batteries,10.1002/smll.202411861,/doi/10.1002/smll.202411861,"Yeong Hun Jeong, ,, Gwangbin Won, ,, Seunghyeon Kim, ,, Daun Jeong, ,, Da-Sol Kwon, ,, Da Kyoung Yong, ,, Jaehyuk Choi, ,, Hyun Woo Ahn, ,, Sulkyung Kim, ,, Miso Lim, ,, Jimin Shim, ,",Small,"Volume 21, Issue 24",First published: 16 February 2025,Open Access,page_015.html
Combined AFM/SECM Investigation of the Solid Electrolyte Interphase in Li-Ion Batteries,10.1002/celc.201500085,/doi/10.1002/celc.201500085,"Giorgia Zampardi, ,, Stefan Klink, ,, Volodymyr Kuznetsov, ,, Thomas Erichsen, ,, Artjom Maljusch, ,, Fabio La Mantia, ,, Wolfgang Schuhmann, ,, Edgar Ventosa, ,",ChemElectroChem,"Volume 2, Issue 10",First published: 08 May 2015,Full Access,page_015.html
Deciphering the Role of Fluorination in Dual-Halogen Electrolytes for All-Solid-State Batteries: A Case Study of New Li2HfCl6−xFxSolid Electrolytes,10.1002/anie.202509209,/doi/10.1002/anie.202509209,"Lanting Qian, ,, Yubo Wang, ,, Jue Liu, ,, Ivan Kochetkov, ,, Ning Chen, ,, Cameron Dean, ,, Linda F. Nazar, ,",Angewandte Chemie International Edition,"Volume 64, Issue 41",First published: 20 August 2025,Open Access,page_015.html
