title,doi,href,authors,journal,volume_issue,date,access,source_file
Li2MoO4Tailored Anion-enhanced Solvation Sheath Layer Promotes Solution-phase Mediated Li-O2Batteries,10.1002/ange.202412035,/doi/10.1002/ange.202412035,"Fengling Zhang, ,, Zhengqiang Hu, ,, Jingning Lai, ,, Arshad Faiza, ,, Xin Hu, ,, Wen Sun, ,, Anbin Zhou, ,, Huirong Wang, ,, Yi Chen, ,, Tianyang Xue, ,, Yusheng Ye, ,, Nan Chen, ,, Li Li, ,, Feng Wu, ,, Renjie Chen, ,",Angewandte Chemie,"Volume 136, Issue 52",First published: 16 October 2024,Full Access,page_003.html
Metallic Sb-stabilized porous silicon with stable SEI and high electron/ion conductivity boosting lithium-ion storage performance,10.1007/s12598-024-02632-w,/doi/10.1007/s12598-024-02632-w,"Jia-Guo Deng, ,, Hao-Qin Feng, ,, Yu-Long Xu, ,, Si-Guang Guo, ,, Jian-Ping Li, ,, Kai-Fu Huo, ,, Ji-Jiang Fu, ,, Biao Gao, ,, Pual-K. Chu, ,",Rare Metals,"Volume 43, Issue 9",First published: 01 September 2024,,page_003.html
A Radical Mediator Layer on Composite Solid Polymer Electrolyte for Uniform Lithium Deposition,10.1002/smll.202406193,/doi/10.1002/smll.202406193,"Chaoyan Zhang, ,, Zhen Jiang, ,, Yang Zhang, ,, Andong Zhang, ,, Peng Guo, ,, Jianjun Song, ,, Peng Zhang, ,, Chuan Shi, ,",Small,"Volume 21, Issue 2",First published: 21 November 2024,Full Access,page_003.html
Bidentate Coordination Enables Anions-Regulated Solvation Structure for Advanced Aqueous Zinc Metal Batteries,10.1002/anie.202414117,/doi/10.1002/anie.202414117,"Dongdong Wang, ,, Rui Li, ,, Jingjing Dong, ,, Zhongchao Bai, ,, Nana Wang, ,, Shi Xue Dou, ,, Jian Yang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 2",First published: 24 September 2024,Full Access,page_003.html
Synergizing Interfacial Electric Field Regulation and In situ Robust Interphases for Stable Lithium Metal Batteries at High Currents,10.1002/anie.202501005,/doi/10.1002/anie.202501005,"Weixiang Xie, ,, Junxiong Wu, ,, Xiaoyan Li, ,, Zhengguang Song, ,, Lijuan Tong, ,, Yuhui Miao, ,, Manxian Li, ,, Xuan Li, ,, Manxi Wang, ,, Yue Chen, ,, Xiaochuan Chen, ,, Yuming Chen, ,",Angewandte Chemie International Edition,"Volume 64, Issue 15",First published: 31 January 2025,Full Access,page_003.html
Enhanced Cathode-Electrolyte Interphase for Prolonged Cycling Stability of Aluminum-Selenium Batteries Using Locally Concentrated Ionic Liquid Electrolytes,10.1002/anie.202500041,/doi/10.1002/anie.202500041,"Cheng Xu, ,, Thomas Diemant, ,, Shuting Zhang, ,, Xu Liu, ,, Stefano Passerini, ,",Angewandte Chemie International Edition,"Volume 64, Issue 17",First published: 11 February 2025,Open Access,page_003.html
A Dual-Protective Artificial Interface for Stable Lithium Metal Anodes,10.1002/aenm.202102242,/doi/10.1002/aenm.202102242,"Lishuang Fan, ,, Bing Sun, ,, Kang Yan, ,, Pan Xiong, ,, Xin Guo, ,, Zhikun Guo, ,, Naiqing Zhang, ,, Yujie Feng, ,, Kening Sun, ,, Guoxiu Wang, ,",Advanced Energy Materials,"Volume 11, Issue 48",First published: 07 November 2021,Full Access,page_003.html
Reforming the Uniformity of Solid Electrolyte Interphase by Nanoscale Structure Regulation for Stable Lithium Metal Batteries,10.1002/ange.202306889,/doi/10.1002/ange.202306889,"Qian-Kui Zhang, ,, Shu-Yu Sun, ,, Ming-Yue Zhou, ,, Li-Peng Hou, ,, Jia-Lin Liang, ,, Shi-Jie Yang, ,, Bo-Quan Li, ,, Xue-Qiang Zhang, ,, Jia-Qi Huang, ,",Angewandte Chemie,"Volume 135, Issue 42",First published: 13 July 2023,Full Access,page_003.html
The Dependence of Solid Electrolyte Interphase on the Crystal Facet of Current Collector in Li Metal Battery,10.1002/anie.202407064,/doi/10.1002/anie.202407064,"Zhimeng Hao, ,, Geng Li, ,, Chunyu Zheng, ,, Xinyi Liu, ,, Shuang Wu, ,, Haixia Li, ,, Kai Zhang, ,, Zhenhua Yan, ,, Jun Chen, ,",Angewandte Chemie International Edition,"Volume 63, Issue 37",First published: 28 June 2024,Full Access,page_003.html
Transforming Zinc-Ion Batteries with DTPA-Na: A Synergistic SEI and CEI Engineering Approach for Exceptional Cycling Stability and Self-Discharge Inhibition,10.1002/anie.202409642,/doi/10.1002/anie.202409642,"Yongfeng Huang, ,, Hao Yan, ,, Wenbao Liu, ,, Feiyu Kang, ,",Angewandte Chemie International Edition,"Volume 63, Issue 48",First published: 22 July 2024,Full Access,page_004.html
Perspective on solid-electrolyte interphase regulation for lithium metal batteries,10.1002/smm2.1015,/doi/10.1002/smm2.1015,"Mingguang Wu, ,, Yong Li, ,, Xinhua Liu, ,, Shichun Yang, ,, Jianmin Ma, ,, Shixue Dou, ,",SmartMat,"Volume 2, Issue 1",First published: 29 December 2020,Open Access,page_004.html
Understanding the Coupling Mechanism of Intercalation and Conversion Hybrid Storage in Lithium–Graphite Anode,10.1002/smll.202401675,/doi/10.1002/smll.202401675,"Xin Sun, ,, He Liu, ,, Ke-Feng Ren, ,, Wen-Bo Tang, ,, Cong Guo, ,, Weizhai Bao, ,, Feng Yu, ,, Xin-Bing Cheng, ,, Jingfa Li, ,",Small,"Volume 20, Issue 35",First published: 21 April 2024,Full Access,page_004.html
Modification of the Solid Electrolyte Interphase on SiGr Electrodes by a Prelithiation Method Using Passivated Lithium Metal Powder,10.1002/batt.202500514,/doi/10.1002/batt.202500514,"Ekin Esen, ,, Iratxe de Meatza, ,, Martin Schmuck, ,, Mohsen Padervand, ,, Martin Winter, ,, Elie Paillard, ,, Masoud Baghernejad, ,",Batteries & Supercaps,Early View,First published: 04 November 2025,Open Access,page_004.html
40 Years of Low-Temperature Electrolytes for Rechargeable Lithium Batteries,10.1002/anie.202303888,/doi/10.1002/anie.202303888,"Zeheng Li, ,, Yu-Xing Yao, ,, Shuo Sun, ,, Cheng-Bin Jin, ,, Nan Yao, ,, Chong Yan, ,, Qiang Zhang, ,",Angewandte Chemie International Edition,"Volume 62, Issue 37",First published: 15 May 2023,Full Access,page_004.html
Challenges and Strategies on Interphasial Regulation for Aqueous Rechargeable Batteries,10.1002/aenm.202304094,/doi/10.1002/aenm.202304094,"Xin Geng, ,, Xu Hou, ,, Xin He, ,, Hong Jin Fan, ,",Advanced Energy Materials,"Volume 14, Issue 12",First published: 22 January 2024,Full Access,page_004.html
A LiF Nanoparticle-Modified Graphene Electrode for High-Power and High-Energy Lithium Ion Batteries,10.1002/adfm.201200534,/doi/10.1002/adfm.201200534,"Zhong-Shuai Wu, ,, Lili Xue, ,, Wencai Ren, ,, Feng Li, ,, Lei Wen, ,, Hui-Ming Cheng, ,",Advanced Functional Materials,"Volume 22, Issue 15",First published: 24 April 2012,Full Access,page_004.html
Adjusting Li+Solvation Structures via Dipole–Dipole Interaction to Construct Inorganic-Rich Interphase for High-Performance Li Metal Batteries,10.1002/smll.202308995,/doi/10.1002/smll.202308995,"Chuan Wang, ,, Sheng Liu, ,, Haoyang Xu, ,, Xinxiang Wang, ,, Guilei Tian, ,, Fengxia Fan, ,, Pengfei Liu, ,, Shuhan Wang, ,, Chenrui Zeng, ,, Chaozhu Shu, ,",Small,"Volume 20, Issue 24",First published: 02 January 2024,Full Access,page_004.html
Controllable Solid Electrolyte Interphase by Ionic Environment Regulation for Stable Zn-Ion Battery,10.1002/smll.202309057,/doi/10.1002/smll.202309057,"Jingwen Liu, ,, Caixia Li, ,, Kai Zhang, ,, Shenghao Zhang, ,, Chao Zhang, ,, Yu Yang, ,, Lei Wang, ,",Small,"Volume 20, Issue 19",First published: 10 December 2023,Full Access,page_004.html
Realizing a 3 C Fast-Charging Practical Sodium Pouch Cell,10.1002/ange.202501208,/doi/10.1002/ange.202501208,"Jinhui Zhao, ,, Hao Lan, ,, Guangze Yang, ,, Qiaonan Zhu, ,, Shuai Dong, ,, Li Jiang, ,, Gongkai Wang, ,, Wenshuo Wei, ,, Liqiang Wu, ,, Bin Zhou, ,, Daojun Yang, ,, Jiangchun Chen, ,, Jie Yang, ,, Mirtemir Kurbanov, ,, Hua Wang, ,",Angewandte Chemie,"Volume 137, Issue 15",First published: 28 January 2025,Full Access,page_004.html
Realizing a 3 C Fast-Charging Practical Sodium Pouch Cell,10.1002/anie.202501208,/doi/10.1002/anie.202501208,"Jinhui Zhao, ,, Hao Lan, ,, Guangze Yang, ,, Qiaonan Zhu, ,, Shuai Dong, ,, Li Jiang, ,, Gongkai Wang, ,, Wenshuo Wei, ,, Liqiang Wu, ,, Bin Zhou, ,, Daojun Yang, ,, Jiangchun Chen, ,, Jie Yang, ,, Mirtemir Kurbanov, ,, Hua Wang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 15",First published: 28 January 2025,Full Access,page_004.html
Designing and Demystifying the Lithium Metal Interface toward Highly Reversible Batteries,10.1002/adma.202105962,/doi/10.1002/adma.202105962,"Rui Xu, ,, Jun-Fan Ding, ,, Xia-Xia Ma, ,, Chong Yan, ,, Yu-Xing Yao, ,, Jia-Qi Huang, ,",Advanced Materials,"Volume 33, Issue 52",First published: 05 October 2021,Full Access,page_004.html
In Situ Formed Robust Solid Electrolyte Interphase with Organic–Inorganic Hybrid Layer for Stable Zn Metal Anode,10.1002/smtd.202400127,/doi/10.1002/smtd.202400127,"Congjian Lin, ,, Tian Chen Li, ,, Pinji Wang, ,, Yongtai Xu, ,, Dong-Sheng Li, ,, Arlindo Sliva, ,, Hui Ying Yang, ,",Small Methods,"Volume 8, Issue 12",First published: 16 April 2024,Full Access,page_004.html
Recent Advances in Potassium-Ion Batteries: From Material Design to Electrolyte Engineering,10.1002/admt.202201591,/doi/10.1002/admt.202201591,"Jing Zheng, ,, Chi Hu, ,, Luanjie Nie, ,, Hang Chen, ,, Shenluo Zang, ,, Mengtao Ma, ,, Qingxue Lai, ,",Advanced Materials Technologies,"Volume 8, Issue 8",First published: 15 February 2023,Full Access,page_004.html
Tuned Reactivity at the Lithium Metal–Argyrodite Solid State Electrolyte Interphase,10.1002/aenm.202301338,/doi/10.1002/aenm.202301338,"Hongchang Hao, ,, Yijie Liu, ,, Samuel M. Greene, ,, Guang Yang, ,, Kaustubh G. Naik, ,, Bairav S. Vishnugopi, ,, Yixian Wang, ,, Hugo Celio, ,, Andrei Dolocan, ,, Wan-Yu Tsai, ,, Ruyi Fang, ,, John Watt, ,, Partha P. Mukherjee, ,, Donald J. Siegel, ,, David Mitlin, ,",Advanced Energy Materials,"Volume 13, Issue 46",First published: 27 September 2023,Full Access,page_004.html
"Separator-Wetted, Acid- and Water-Scavenged Electrolyte with Optimized Li-Ion Solvation to Form Dual Efficient Electrode Electrolyte Interphases via Hexa-Functional Additive",10.1002/advs.202201297,/doi/10.1002/advs.202201297,"Xin Li, ,, Jiandong Liu, ,, Jian He, ,, Shihan Qi, ,, Mingguang Wu, ,, Huaping Wang, ,, Gaoxue Jiang, ,, Junda Huang, ,, Daxiong Wu, ,, Fang Li, ,, Jianmin Ma, ,",Advanced Science,"Volume 9, Issue 20",First published: 04 May 2022,Open Access,page_004.html
Structure and Interface Engineering of Ultrahigh-Rate 3D Bismuth Anodes for Sodium-Ion Batteries,10.1002/smll.202302071,/doi/10.1002/smll.202302071,"Xiaoshan Zhang, ,, Xueqing Qiu, ,, Jinxin Lin, ,, Zehua Lin, ,, Shirong Sun, ,, Jian Yin, ,, Husam N. Alshareef, ,, Wenli Zhang, ,",Small,"Volume 19, Issue 35",First published: 27 April 2023,Full Access,page_004.html
Li3PO4-Enriched SEI on Graphite Anode Boosts Li+De-Solvation Enabling Fast-Charging and Low-Temperature Lithium-Ion Batteries,10.1002/anie.202402301,/doi/10.1002/anie.202402301,"Chaonan Wang, ,, Yuansen Xie, ,, Yingshan Huang, ,, Shaoyun Zhou, ,, Huanyu Xie, ,, Hongchang Jin, ,, Hengxing Ji, ,",Angewandte Chemie International Edition,"Volume 63, Issue 21",First published: 14 March 2024,Full Access,page_005.html
Challenges in regulating interfacial-chemistry of the sodium-metal anode for room-temperature sodium-sulfur batteries,10.1002/est2.264,/doi/10.1002/est2.264,"Chhail Bihari Soni, ,, Sungjemmenla, ,, S. K. Vineeth, ,, Vipin Kumar, ,",Energy Storage,"Volume 4, Issue 2",First published: 12 July 2021,Full Access,page_005.html
Enhanced Cycling Stability in Zn-Ion Batteries Using Aqueous-Organic Electrolyte Solvent Blends,10.1002/advs.202507332,/doi/10.1002/advs.202507332,"Wei Huang, ,, Ze He, ,, Boya Cao, ,, Minfei Fei, ,, Xinjuan Li, ,, Shaoliang Guan, ,, Qing Dai, ,, Rui Wang, ,, Shijie Zhu, ,, Xunyao Luo, ,, Tianhao Wu, ,, Simon Fairclough, ,, Caterina Ducati, ,, Michael De Volder, ,",Advanced Science,"Volume 12, Issue 38",First published: 17 July 2025,Open Access,page_005.html
Heterogeneous Doping via Methyl-Encapsulated Fumed Silica Enabling Weak Solvated and Self-Purified Electrolyte in Long-Term High-Voltage Lithium Batteries,10.1002/adfm.202423742,/doi/10.1002/adfm.202423742,"Jinwei Zhou, ,, Siyao Wu, ,, Fulu Chu, ,, Ziang Jiang, ,, Feixiang Wu, ,",Advanced Functional Materials,"Volume 35, Issue 22",First published: 17 January 2025,Full Access,page_005.html
Synergizing Interfacial Electric Field Regulation and In situ Robust Interphases for Stable Lithium Metal Batteries at High Currents,10.1002/ange.202501005,/doi/10.1002/ange.202501005,"Weixiang Xie, ,, Junxiong Wu, ,, Xiaoyan Li, ,, Zhengguang Song, ,, Lijuan Tong, ,, Yuhui Miao, ,, Manxian Li, ,, Xuan Li, ,, Manxi Wang, ,, Yue Chen, ,, Xiaochuan Chen, ,, Yuming Chen, ,",Angewandte Chemie,"Volume 137, Issue 15",First published: 31 January 2025,Full Access,page_005.html
Rechargeable Intermetallic Calcium–Lithium–O2Batteries,10.1002/cssc.201902925,/doi/10.1002/cssc.201902925,"Mi-Jin Kim, ,, Hui-Ju Kang, ,, Won Bin Im, ,, Young-Si Jun, ,",ChemSusChem,"Volume 13, Issue 3",First published: 28 November 2019,Full Access,page_005.html
Analysis of the Stable Interphase Responsible for the Excellent Electrochemical Performance of Graphite Electrodes in Sodium-Ion Batteries,10.1002/smll.202003268,/doi/10.1002/smll.202003268,"Zhaohua Wang, ,, Haoyi Yang, ,, Yiran Liu, ,, Ying Bai, ,, Guanghai Chen, ,, Ying Li, ,, Xinran Wang, ,, Huajie Xu, ,, Chuan Wu, ,, Jun Lu, ,",Small,"Volume 16, Issue 51",First published: 27 November 2020,Full Access,page_005.html
A Multifunctional Additive Capable of Electrolyte Stabilization and Structure/Interphases Regulation of High-Energy Li-Ion Batteries,10.1002/adfm.202314100,/doi/10.1002/adfm.202314100,"Yuchen Li, ,, Qunting Qu, ,, Linze Lv, ,, Jie Shao, ,, Honghe Zheng, ,",Advanced Functional Materials,"Volume 34, Issue 27",First published: 06 March 2024,Full Access,page_005.html
Prelithiation Strategy for Silicon/Carbon Anodes Using AMPS-Mediated SEI Stabilization,10.1002/adsu.202500264,/doi/10.1002/adsu.202500264,"Bo Peng, ,, Hao Shen, ,, Weizhai Bao, ,, Furong Qin, ,, Jin Xiao, ,",Advanced Sustainable Systems,"Volume 9, Issue 8",First published: 08 May 2025,Full Access,page_005.html
Li3PO4-Enriched SEI on Graphite Anode Boosts Li+De-Solvation Enabling Fast-Charging and Low-Temperature Lithium-Ion Batteries,10.1002/ange.202402301,/doi/10.1002/ange.202402301,"Chaonan Wang, ,, Yuansen Xie, ,, Yingshan Huang, ,, Shaoyun Zhou, ,, Huanyu Xie, ,, Hongchang Jin, ,, Hengxing Ji, ,",Angewandte Chemie,"Volume 136, Issue 21",First published: 14 March 2024,Full Access,page_005.html
Reconstructing Electric Double Layer with β-diketone Additive for Highly Invertible Zn Anode,10.1002/adfm.202421244,/doi/10.1002/adfm.202421244,"Boyong Wu, ,, Tong Yan, ,, Sucheng Liu, ,, Yufeng Su, ,, Cong Xiang, ,, Minjian Li, ,, Zhiming Cui, ,, Li Du, ,, Zhenxing Liang, ,, Huiyu Song, ,",Advanced Functional Materials,"Volume 35, Issue 22",First published: 16 January 2025,Full Access,page_005.html
High-Energy Aqueous Sodium-Ion Batteries,10.1002/ange.202017167,/doi/10.1002/ange.202017167,"Ting Jin, ,, Xiao Ji, ,, Peng-Fei Wang, ,, Kunjie Zhu, ,, Jiaxun Zhang, ,, Longsheng Cao, ,, Long Chen, ,, Chunyu Cui, ,, Tao Deng, ,, Sufu Liu, ,, Nan Piao, ,, Yongchang Liu, ,, Chao Shen, ,, Keyu Xie, ,, Lifang Jiao, ,, Chunsheng Wang, ,",Angewandte Chemie,"Volume 133, Issue 21",First published: 10 March 2021,Full Access,page_005.html
Antioxidant Interfaces Enabled by Self-Deoxidizing and Self-Dehydrogenating Redox Couple for Reversible Zinc Metal Batteries,10.1002/aenm.202401053,/doi/10.1002/aenm.202401053,"Kaiqiang Feng, ,, Bingchao Chen, ,, Baojuan Xi, ,, Chenxu Tian, ,, Bingyan Sang, ,, Shuhan Meng, ,, Yanyan He, ,, Tingting Gao, ,, Xuguang An, ,, Guowei Zhou, ,, Shenglin Xiong, ,, Xiao Wang, ,",Advanced Energy Materials,"Volume 14, Issue 29",First published: 11 May 2024,Full Access,page_005.html
Nonwoven rGO Fiber-Aramid Separator for High-Speed Charging and Discharging of Li Metal Anode,10.1002/aenm.202001479,/doi/10.1002/aenm.202001479,"Yong Jun Gong, ,, Jung Woon Heo, ,, Hakji Lee, ,, Hyunjin Kim, ,, Jinil Cho, ,, Seonmi Pyo, ,, Heejun Yun, ,, Heebae Kim, ,, Sang Yoon Park, ,, Jeeyoung Yoo, ,, Youn Sang Kim, ,",Advanced Energy Materials,"Volume 10, Issue 27",First published: 05 June 2020,Full Access,page_005.html
A Solution-Mediated Pathway for the Growth of the Solid Electrolyte Interphase in Lithium-Ion Batteries (Adv. Energy Mater. 14/2023),10.1002/aenm.202370055,/doi/10.1002/aenm.202370055,"Meysam Esmaeilpour, ,, Saibal Jana, ,, Hongjiao Li, ,, Mohammad Soleymanibrojeni, ,, Wolfgang Wenzel, ,",Advanced Energy Materials,"Volume 13, Issue 14",First published: 13 April 2023,Free Access,page_005.html
Long-Life Lithium-Metal All-Solid-State Batteries and Stable Li Plating Enabled by In Situ Formation of Li3PS4in the SEI Layer,10.1002/adma.202203281,/doi/10.1002/adma.202203281,"Jieru Xu, ,, Jiuming Li, ,, Yongxing Li, ,, Ming Yang, ,, Liquan Chen, ,, Hong Li, ,, Fan Wu, ,",Advanced Materials,"Volume 34, Issue 34",First published: 28 June 2022,Full Access,page_005.html
Effects of the Electrolyte Concentration on the Nature of the Solid Electrolyte Interphase of a Lithium Metal Electrode,10.1002/ente.202201037,/doi/10.1002/ente.202201037,"Justine Touja, ,, Parnian Salembier Peyrovi, ,, Yann Tison, ,, Hervé Martinez, ,, Olinda Gimello, ,, Nicolas Louvain, ,, Lorenzo Stievano, ,, Laure Monconduit, ,",Energy Technology,"Volume 11, Issue 1",First published: 18 November 2022,Open Access,page_006.html
Boron-Based Functional Additives Enable Solid Electrolyte Interphase Engineering in Calcium Metal Battery,10.1002/batt.202200433,/doi/10.1002/batt.202200433,"Charlotte Bodin, ,, Juan Forero Saboya, ,, Piotr Jankowski, ,, Kristian Radan, ,, Dominique Foix, ,, Cécile Courrèges, ,, Ibraheem Yousef, ,, Rémi Dedryvère, ,, Carine Davoisne, ,, Matic Lozinšek, ,, Alexandre Ponrouch, ,",Batteries & Supercaps,"Volume 6, Issue 1",First published: 13 October 2022,Open Access,page_006.html
Electrolyte Engineering of Hard Carbon for Sodium-Ion Batteries: From Mechanism Analysis to Design Strategies,10.1002/adfm.202419275,/doi/10.1002/adfm.202419275,"Keying Cui, ,, Ruilin Hou, ,, Haoshen Zhou, ,, Shaohua Guo, ,",Advanced Functional Materials,"Volume 35, Issue 16",First published: 04 December 2024,Full Access,page_006.html
Effective SEI Formation via Phosphazene-Based Electrolyte Additives for Stabilizing Silicon-Based Lithium-Ion Batteries,10.1002/aenm.202203503,/doi/10.1002/aenm.202203503,"Adjmal Ghaur, ,, Christoph Peschel, ,, Iris Dienwiebel, ,, Lukas Haneke, ,, Leilei Du, ,, Laurin Profanter, ,, Aurora Gomez-Martin, ,, Martin Winter, ,, Sascha Nowak, ,, Tobias Placke, ,",Advanced Energy Materials,"Volume 13, Issue 26",First published: 04 January 2023,Open Access,page_006.html
Optimizing Electrode Efficiency in Lithium Titanate: Investigating the Impact of Electrolyte Additives on Cylindrical Li-Ion Capacitor Cells,10.1002/ente.202301661,/doi/10.1002/ente.202301661,"Chalita Aphirakaramwong, ,, Phatsawit Wuamprakhon, ,, Thitiphum Sangsanit, ,, Worapol Tejangkura, ,, Ronnachai Songthan, ,, Montree Sawangphruk, ,",Energy Technology,"Volume 12, Issue 9",First published: 16 June 2024,Full Access,page_006.html
Effect of sulfolane on the morphology and chemical composition of the solid electrolyte interphase layer in lithium bis(oxalato)borate-based electrolyte,10.1002/sia.5347,/doi/10.1002/sia.5347,"Tao Yu, ,, Jinliang Liu, ,, Hongming Zhang, ,, Shiyou Li, ,, Xiaoling Cui, ,, Huixia Feng, ,, Yangyu Zhao, ,, Haining Liu, ,, Faqiang Li, ,",Surface and Interface Analysis,"Volume 46, Issue 1",First published: 20 November 2013,Full Access,page_006.html
Enabling Atomic-Scale Imaging of Sensitive Potassium Metal and Related Solid Electrolyte Interphases Using Ultralow-Dose Cryo-TEM,10.1002/adma.202102666,/doi/10.1002/adma.202102666,"Qing Zhang, ,, Bing Han, ,, Yucheng Zou, ,, Shaocheng Shen, ,, Menghao Li, ,, Xinzhen Lu, ,, Man Wang, ,, Zaiping Guo, ,, Jianquan Yao, ,, Zhi Chang, ,, Meng Gu, ,",Advanced Materials,"Volume 33, Issue 43",First published: 09 September 2021,Full Access,page_006.html
Fast-Charging Anode Materials for Sodium-Ion Batteries,10.1002/adma.202404574,/doi/10.1002/adma.202404574,"Yanhua Wan, ,, Biyan Huang, ,, Wenshuai Liu, ,, Dongliang Chao, ,, Yonggang Wang, ,, Wei Li, ,",Advanced Materials,"Volume 36, Issue 35",First published: 26 June 2024,Full Access,page_006.html
High-Energy Aqueous Sodium-Ion Batteries,10.1002/anie.202017167,/doi/10.1002/anie.202017167,"Ting Jin, ,, Xiao Ji, ,, Peng-Fei Wang, ,, Kunjie Zhu, ,, Jiaxun Zhang, ,, Longsheng Cao, ,, Long Chen, ,, Chunyu Cui, ,, Tao Deng, ,, Sufu Liu, ,, Nan Piao, ,, Yongchang Liu, ,, Chao Shen, ,, Keyu Xie, ,, Lifang Jiao, ,, Chunsheng Wang, ,",Angewandte Chemie International Edition,"Volume 60, Issue 21",First published: 10 March 2021,Full Access,page_006.html
